match_id,player_id,pressing_action_count,pressing_actions_per_90,press_success_rate,regain_rate,disruption_rate,successful_press_count,successful_presses_per_90,total_regain_count,regains_per_90,direct_regain_count,indirect_regain_count,total_disruption_count,direct_disruption_count,indirect_disruption_count,presses_leading_to_shot,presses_leading_to_goal,shot_creation_rate,high_block_press_count,medium_block_press_count,low_block_press_count,counter_press_count,counter_presses_per_90
1925299,51043,3,3.7447988904299585,0.3333333333333333,0.3333333333333333,0.0,1,1.2482662968099862,1,1.2482662968099862,0,1,0,0,0,0,0,0.0,0,3,0,2,2.4965325936199725
1925299,560984,16,14.53077699293643,0.0625,0.0625,0.0,1,0.9081735620585268,1,0.9081735620585268,0,1,0,0,0,0,0,0.0,6,10,0,3,2.7245206861755804
1925299,560988,8,20.94240837696335,0.125,0.0,0.125,1,2.6178010471204187,0,0.0,0,0,1,0,1,0,0,0.0,2,4,0,3,7.853403141361256
1925299,966114,8,10.62730627306273,0.375,0.375,0.0,3,3.985239852398524,3,3.985239852398524,0,3,0,0,0,0,0,0.0,1,5,2,3,3.985239852398524
1925299,966112,32,42.50922509225092,0.1875,0.1875,0.0,6,7.970479704797048,6,7.970479704797048,0,6,0,0,0,0,0,0.0,8,21,3,5,6.642066420664206
1899585,26969,10,8.924144769459595,0.2,0.1,0.1,2,1.7848289538919189,1,0.8924144769459594,0,1,1,0,1,0,0,0.0,2,6,0,5,4.462072384729797
1899585,38673,33,29.44967773921666,0.18181818181818182,0.12121212121212122,0.06060606060606061,6,5.354486861675756,4,3.5696579077838377,0,4,2,0,2,0,0,0.0,18,14,0,8,7.1393158155676755
1899585,4322,7,6.246901338621716,0.2857142857142857,0.14285714285714285,0.14285714285714285,2,1.7848289538919189,1,0.8924144769459594,0,1,1,0,1,0,0,0.0,1,5,0,2,1.7848289538919189
1899585,27003,18,19.2102454642476,0.1111111111111111,0.1111111111111111,0.0,2,2.134471718249733,2,2.134471718249733,0,2,0,0,0,0,0,0.0,4,12,1,11,11.739594450373533
1899585,51046,7,9.72972972972973,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1,6,0,4,5.55984555984556
1899585,133498,5,4.462072384729797,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,2,2,0,1,0.8924144769459594
1899585,23418,20,17.84828953891919,0.2,0.05,0.15,4,3.5696579077838377,1,0.8924144769459594,0,1,3,2,1,0,0,0.0,7,13,0,7,6.246901338621716
1899585,965685,10,14.365522745411013,0.4,0.4,0.0,4,5.746209098164406,4,5.746209098164406,1,3,0,0,0,0,0,0.0,3,5,1,6,8.619313647246608
1925299,966115,4,10.471204188481675,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1,3,0,2,5.2356020942408374
1899585,133495,10,11.369378473976756,0.1,0.1,0.0,1,1.1369378473976757,1,1.1369378473976757,0,1,0,0,0,0,0,0.0,2,7,1,7,7.958564931783729
1899585,51028,5,4.536290322580645,0.2,0.2,0.0,1,0.907258064516129,1,0.907258064516129,0,1,0,0,0,0,0,0.0,1,3,0,2,1.814516129032258
1899585,51015,9,8.031730292513634,0.2222222222222222,0.1111111111111111,0.1111111111111111,2,1.7848289538919189,1,0.8924144769459594,1,0,1,0,1,0,0,0.0,0,6,0,7,6.246901338621716
1899585,33697,3,2.677243430837878,0.3333333333333333,0.3333333333333333,0.0,1,0.8924144769459594,1,0.8924144769459594,0,1,0,0,0,0,0,0.0,2,1,0,2,1.7848289538919189
1899585,133501,13,18.675179569034317,0.23076923076923078,0.0,0.23076923076923078,3,4.309656823623304,0,0.0,0,0,3,0,3,0,0,0.0,8,5,0,3,4.309656823623304
1899585,799092,4,3.5696579077838377,0.5,0.5,0.0,2,1.7848289538919189,2,1.7848289538919189,1,1,0,0,0,0,0,0.0,0,4,0,1,0.8924144769459594
1899585,51017,10,13.8996138996139,0.1,0.0,0.1,1,1.38996138996139,0,0.0,0,0,1,0,1,0,0,0.0,4,6,0,4,5.55984555984556
1899585,23909,15,13.38621715418939,0.3333333333333333,0.3333333333333333,0.0,5,4.462072384729797,5,4.462072384729797,0,5,0,0,0,0,0,0.0,4,9,1,7,6.246901338621716
1899585,50951,25,30.779753761969907,0.12,0.12,0.0,3,3.693570451436389,3,3.693570451436389,0,3,0,0,0,0,0,0.0,10,14,0,6,7.387140902872778
1886347,795507,30,43.86677497969131,0.06666666666666667,0.03333333333333333,0.03333333333333333,2,2.924451665312754,1,1.462225832656377,0,1,1,0,1,0,0,0.0,10,15,3,8,11.697806661251017
1886347,50978,11,11.47693021099003,0.09090909090909091,0.0,0.09090909090909091,1,1.0433572919081846,0,0.0,0,0,1,0,1,1,0,0.09090909090909091,1,6,2,5,5.216786459540923
1886347,50983,8,7.317073170731707,0.125,0.125,0.0,1,0.9146341463414633,1,0.9146341463414633,1,0,0,0,0,0,0,0.0,2,5,0,6,5.48780487804878
1886347,51713,14,12.804878048780488,0.14285714285714285,0.14285714285714285,0.0,2,1.8292682926829267,2,1.8292682926829267,1,1,0,0,0,0,0,0.0,6,7,0,5,4.573170731707317
1886347,14736,13,11.890243902439023,0.3076923076923077,0.23076923076923078,0.07692307692307693,4,3.6585365853658534,3,2.74390243902439,1,2,1,0,1,1,0,0.07692307692307693,3,10,0,3,2.74390243902439
1886347,133498,11,10.060975609756097,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0.09090909090909091,5,6,0,5,4.573170731707317
1886347,735574,7,6.402439024390244,0.2857142857142857,0.14285714285714285,0.14285714285714285,2,1.8292682926829267,1,0.9146341463414633,0,1,1,0,1,1,0,0.14285714285714285,1,6,0,1,0.9146341463414633
1886347,965685,22,20.121951219512194,0.13636363636363635,0.09090909090909091,0.045454545454545456,3,2.74390243902439,2,1.8292682926829267,0,2,1,1,0,0,0,0.0,10,11,1,6,5.48780487804878
1899585,43829,10,23.56020942408377,0.1,0.0,0.1,1,2.3560209424083767,0,0.0,0,0,1,0,1,0,0,0.0,3,6,0,6,14.136125654450261
1886347,23418,28,25.609756097560975,0.14285714285714285,0.10714285714285714,0.03571428571428571,4,3.6585365853658534,3,2.74390243902439,1,2,1,0,1,1,0,0.03571428571428571,12,15,1,8,7.317073170731707
1886347,133501,21,26.55240236021354,0.14285714285714285,0.09523809523809523,0.047619047619047616,3,3.793200337173363,2,2.528800224782242,0,2,1,0,1,0,0,0.0,12,9,0,3,3.793200337173363
1886347,50951,23,26.569118213323065,0.13043478260869565,0.13043478260869565,0.0,3,3.4655371582595302,3,3.4655371582595302,1,2,0,0,0,1,0,0.043478260869565216,7,15,0,8,9.241432422025415
1886347,966120,26,33.90321645899739,0.19230769230769232,0.11538461538461539,0.07692307692307693,5,6.51984931903796,3,3.911909591422776,0,3,2,1,1,0,0,0.0,9,17,0,1,1.303969863807592
1886347,795505,18,18.78043125434732,0.05555555555555555,0.05555555555555555,0.0,1,1.0433572919081846,1,1.0433572919081846,0,1,0,0,0,0,0,0.0,3,13,2,3,3.1300718757245534
1886347,38673,44,45.70109636468551,0.045454545454545456,0.022727272727272728,0.022727272727272728,2,2.0773225620311595,1,1.0386612810155798,0,1,1,0,1,1,0,0.022727272727272728,21,20,1,9,9.347951529140218
1899585,6799,6,14.958448753462603,0.3333333333333333,0.16666666666666666,0.16666666666666666,2,4.986149584487534,1,2.493074792243767,0,1,1,0,1,0,0,0.0,0,4,0,4,9.972299168975068
1886347,735573,22,20.121951219512194,0.09090909090909091,0.0,0.09090909090909091,2,1.8292682926829267,0,0.0,0,0,2,1,1,0,0,0.0,4,18,0,6,5.48780487804878
1886347,51667,4,3.6585365853658534,0.5,0.0,0.5,2,1.8292682926829267,0,0.0,0,0,2,1,1,0,0,0.0,2,2,0,1,0.9146341463414633
1899585,965684,10,23.56020942408377,0.3,0.3,0.0,3,7.0680628272251305,3,7.0680628272251305,0,3,0,0,0,0,0,0.0,2,6,1,3,7.0680628272251305
1886347,735578,7,6.402439024390244,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0.14285714285714285,0,7,0,2,1.8292682926829267
1886347,560992,3,7.327001356852103,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,1,2,0,1,2.4423337856173677
